Unnamed: 0,de,uk,TRANSLATION,BLEURT_Score,Normalized_BLEURT_Score,Percentage_BLEURT_Score,UK
950.0,Dein Geld brauch ich nicht. Ich brauche deine Zeit.,Мені не потрібні твої гроші. Мені потрібен твій час.,"Твої гроші мені не потрібні, мені потрібен твій час.",0.9485712051391602,0.9941036499828848,99.41036499828849,
951.0,Dein Haus ist fantastisch.,Твій будинок просто фантастичний.,Твій дім фантастичний.,0.5231078863143921,0.7936279179130475,79.36279179130476,
952.0,Dein Haus muss repariert werden.,Твій будинок потребує ремонту.,Твій дім треба ремонтувати.,0.6433281898498535,0.8502749948631901,85.02749948631902,
953.0,Dein Hund biss mich in die Hand.,Твій собака вкусив мене за руку.,Твій собака в мене в руці.,0.4772019386291504,0.7719973141421291,77.19973141421292,
954.0,Dein Hund hat mich in die Hand gebissen.,Твій собака вкусив мене за руку.,Твій собака вкусив мене в руку.,0.946978747844696,0.9933532937764332,99.33532937764332,
955.0,Dein Kleid gefällt mir.,Мені подобається твоя сукня.,Мені подобається твоя сукня.,0.9411894083023071,0.9906253921416526,99.06253921416526,
956.0,Dein Kleid ist schon nicht mehr in Mode.,Твоє плаття вже вийшло з моди.,Твоя сукня вже не модна.,0.25067391991615295,0.6652586873875111,66.52586873875111,
957.0,Dein Reißverschluss ist offen.,У тебе розстебнута ширінька!,Твоя застібка відкрита.,0.07996778190135956,0.5848229918218841,58.48229918218841,
958.0,Dein Vorschlag gefällt mir.,Мені подобається твоя пропозиція.,Мені подобається твоя пропозиція.,0.9425576329231262,0.9912700912740063,99.12700912740064,
959.0,Dein Wort in Gottes Ohr!,Твої б слова та богу в вуха!,Ваше слово в Боже вухо!,0.3679150938987732,0.7205020165840602,72.05020165840602,
960.0,Delfine und Wale sind keine Fische.,Детьфіни та кити не риби.,Дельфіни та кити - це не риби.,0.9029738903045654,0.9726184721369208,97.26184721369208,
961.0,"Dem nach zu urteilen, was sie sagt, ist er schuldig.","Судячи з того, що вона каже, він винний.","Судячи з того, що вона говорить, він винен.",0.8701671361923218,0.9571601288286085,95.71601288286085,
962.0,Den Apfel habe ich gegessen.,Я з'їв яблуко.,Я з'їв яблуко.,0.9103051424026489,0.9760729136041937,97.60729136041937,
963.0,Den Film will ich noch einmal sehen.,Я хочу подивитися цей фільм ще раз.,Я хочу подивитися цей фільм ще раз.,0.9292197823524475,0.9849853770834132,98.49853770834132,
964.0,Denke an deine Zukunft!,Подумай про своє майбутнє.,Подумайте про вашу майбутність!,0.7507504224777222,0.900891698522003,90.0891698522003,
965.0,"Denke daran, dass du Staub bist.","Пам’ятай, що ти порох.","Пам'ятай, що ти порох.",0.9164968729019165,0.9789904194142093,97.89904194142093,
966.0,Denke darüber nach.,Поміркуй над цим.,Подумайте про це.,0.38676273822784424,0.7293829121336449,72.9382912133645,
967.0,"Denken Sie, Tom ist betrunken?","Гадаєте, Том п'яний?","Ви думаєте, Том п'яний?",0.8848356008529663,0.9640718202978192,96.40718202978192,
968.0,Denke über deine Zukunft nach!,Подумай про своє майбутнє.,Подумайте про ваше майбутнє!,0.7538754940032959,0.9023642132468694,90.23642132468694,
969.0,Denk mal drüber nach.,"Подумай про це, будь ласка.",Подумай про це.,-0.014102816581726074,0.5404974970900772,54.04974970900772,
970.0,Denkst du auf Französisch?,Ти думаєш французькою?,Ти думаєш французькою?,0.9420065879821777,0.9910104422442259,99.10104422442258,
971.0,"Denkst du, dass ich meine Zeit vertue?","Гадаєш, я марную свій час?",що я трахну свій час?,0.39551299810409546,0.7335059814486175,73.35059814486175,
972.0,"Denkst du, Tom ist betrunken?","Гадаєш, Том п'яний?","Ти думаєш, Том п'яний?",0.91520756483078,0.9783829052808203,97.83829052808203,
973.0,"Denkt ihr, Tom ist betrunken?","Гадаєте, Том п'яний?","Гадаєте, Том п'яний?",0.9150943756103516,0.9783295712075317,97.83295712075318,
974.0,Den Studenten gefällt es.,Студентам він подобається.,студентам це подобається.,0.7899741530418396,0.9193736821653218,91.93736821653218,
975.0,Den Tapferen hilft das Glück.,Доля посміхається сміливим.,Слабкості сприяють щастю.,0.2689630091190338,0.6738763951536375,67.38763951536374,
976.0,Der Affe fiel vom Baum.,Мавпа упала з дерева.,Мавпа впала з дерева.,0.8134421110153198,0.9304316414458381,93.04316414458381,
977.0,Der alte Hund bellte.,Старий пес загавкав.,Старий пес заманив.,0.9479174017906189,0.9937955818154794,99.37955818154795,
978.0,Der alte Mann gab ihr eine kleine Puppe.,Цей дідусь подарував їй маленьку ляльку.,Старий дав їй маленьку ляльку.,0.3653355538845062,0.7192865529944091,71.92865529944092,
979.0,Der Alte schenkte ihr eine kleine Puppe.,Цей дідусь подарував їй маленьку ляльку.,Старий подарував їй маленьку ляльку.,0.629170298576355,0.8436038824733844,84.36038824733843,
980.0,Der Anfang der Geschichte ist interessant.,Початок розповіді цікавий.,Початки історії цікаві.,0.7200171947479248,0.8864103882529555,88.64103882529555,
981.0,Der Antisemitismus ist der Sozialismus der dummen Kerle.,Антисемитизм - це соціалізм для дурнів.,Антисемітизм - це соціалізм дурних хлопців.,0.9250907897949219,0.9830398208649186,98.30398208649186,
982.0,Der Apfel fiel vom Baum.,Яблуко впало з дерева.,Яблуко попало з дерева.,0.867416262626648,0.9558639339100117,95.58639339100117,
983.0,Der Apfel ist gelb.,Це яблуко жовте.,Яблуко жовте.,0.8176735043525696,0.9324254482898776,93.24254482898776,
984.0,Der Apfel ist gelb.,Яблуко жовте.,Яблуко жовте.,0.9395662546157837,0.9898605719816762,98.98605719816761,
985.0,Der Apfel ist noch nicht reif.,Яблуко ще не стигле.,Яблуко ще не готове.,0.761471152305603,0.9059432413118823,90.59432413118823,
986.0,Der Apfel ist vom Baum gefallen.,Яблуко впало з дерева.,Яблуко попало з дерева.,0.867416262626648,0.9558639339100117,95.58639339100117,
987.0,Der Architekt adaptierte das Haus an die Bedürfnisse alter Menschen.,Архітектор пристосував будинок під потреби похилих людей.,Будівельник задовольнив потреби людей похилого віку.,0.6496349573135376,0.8532467053922406,85.32467053922406,
988.0,"Der Arzt riet ihm ihm, mit dem Rauchen aufzuhören.",Лікар порадив йому кинути палити.,Лікар порадив йому кинути курити.,0.9354554414749146,0.9879235817939099,98.79235817939099,
989.0,Der Aufzug funktioniert heute nicht.,Ліфт сьогодні не працює.,Сьогодні ліфт не працює.,0.9390672445297241,0.9896254414595214,98.96254414595214,
990.0,Der Ausländer konnte überhaupt kein Japanisch.,Іноземець взагалі не знав японської.,Чужоземець зовсім не міг мати японської мови.,0.4830690622329712,0.7747618671542882,77.47618671542882,
991.0,Der Autor hat einen schönen Stil.,У автора гарний стиль.,Автор має гарний стиль.,0.9132286310195923,0.9774504436866893,97.74504436866893,
992.0,Der Bahnhof ist ganz in der Nähe des Hotels.,Станція знаходиться біля готелю.,Станція неподалік готелю.,0.5933308601379395,0.8267165567275134,82.67165567275134,
993.0,Der Bär frisst einen Apfel.,Ведмідь їсть яблуко.,Ведмідь їсть яблуко.,0.93586266040802,0.9881154608822237,98.81154608822237,
994.0,Der Bär hat einen kurzen Schwanz.,У ведмедя короткий хвіст.,Ведмідь має короткий хвіст.,0.795791745185852,0.9221148962544146,92.21148962544146,
995.0,Der Baum ist grün.,Дерево зелене.,Дерево зелене.,0.9418812394142151,0.9909513787602207,99.09513787602206,
996.0,Der Beamer funktioniert nicht.,Проектор не працює.,Бемер не працює.,0.7244640588760376,0.8885057236251352,88.85057236251353,
997.0,Der Beamer geht nicht.,Проектор не працює.,Беамер не піде.,0.4433317184448242,0.7560378720788852,75.60378720788852,
998.0,Der Berg ist mit Schnee bedeckt.,Гора вкрита снігом.,Гора покрита снігом.,0.9088728427886963,0.975398022724191,97.5398022724191,
999.0,Der Bleistift ist schwarz.,Олівець чорний.,Олівець чорний.,0.9407243728637695,0.9904062702670883,99.04062702670883,
,,,,703.2461635917425,,,Total Score
,,,,0.7032461635917425,,,Mean Score
,,,,0.8785079802195465,,,Normalized Mean Score
,,,,87.85079802195466,,,Percentage Mean Score
